Company;Model;Date;User;Rating;Usage;Review
BMW;M2;18 Oct 2018;DESTRUCTOR G..;5.0; Family Car;Its a good car but the problem of this car is price it should be like 15 lakhs because jeep compass gives more comfortble ride so my opinion is this
BMW;M2;16 Nov 2018;Aryan Mittal;4.3; Family Car ;M2 is my favourite edition. I have pearl white colour and eagerly waiting to purchase The all new sportish BMW M5.
