Company;Model;Date;User;Rating;Usage;Review
BMW;X3;5 Sep 2020;Ricky Khatri;3.7; Family Car | Occasional Commute ;Apart from the high maintainence cost and low fuel economy, the car is amazing. The car is old so I feel I can switch to gomechanic and see the maintainence costs there
