Company;Model;Date;User;Rating;Usage;Review
MGMotor;Gloster;15 Dec 2020;Meghana K;4.5; Daily Commute | Occasional Commute;It is very good car but it as afront look is little worng but its interior is very good and its mileage is very good and its pickup is very good and i thank mg for releasing this car and i liked this car
MGMotor;Gloster;17 Jan 2021;Ankit Ahlawat;5.0; Family Car;nice car and i have owned this bull🥰
