Company;Model;Date;User;Rating;Usage;Review
Mitsubishi;LancerEvolutionX;18 Jan 2020;Street Gamer;3.3; Family Car | Tours ;It is better for Rally but it needs more suspension height
Mitsubishi;LancerEvolutionX;19 Apr 2019;Tanmoy Sharma;4.7; Family Car | Occasional Commute | Daily Commute | Tours ;Cool & Amazing man! What can i say about that Brilliant Best car ever
