Company;Model;Date;User;Rating;Usage;Review
MINI;Countryman;3 Dec 2020;Manoj Sundar..;4.0; Daily Commute ;This is my first luxury car, A bold decision but happy about it.The only regret, Could not go out for a long drive yet.
MINI;Countryman;11 Jun 2019;Indraneel Ch..;4.3; Daily Commute ;A car for the ones who consider cars as a passion
MINI;Countryman;6 Jan 2019;Ib Pandet;4.0; Daily Commute ;It is poor in mileage but good in everything else
