Company;Model;Date;User;Rating;Usage;Review
Mitsubishi;Outlander;12 Aug 2020;Jehangir Sethna;4.7; Family Car ;Cant think of any other car, just enjoy to drive my car to office, outstation with family, total satisfaction, loved by everyone in the family.
Mitsubishi;Outlander;21 Oct 2019;Arpit Sarawgi;4.3; Occasional Commute ;it nice and luxury car for the town
Mitsubishi;Outlander;8 Feb 2019;Abdul Akhir;4.7; Family Car | Occasional Commute | Tours ;Good vehicle service. Best car
