Company;Model;Date;User;Rating;Usage;Review
Nissan;Evalia;17 Apr 2020;Arun Alphonse;4.3; Daily Commute ;mileage was very good but look and pick up up is not good
Nissan;Evalia;4 Jul 2020;Ayalur Menon;5.0; Tours;A very comfortable vehicle for driving long distances with a group of friends or family, enough luggage space and room for 8 people to travel. AC for the rear passengers is good, servicing as per period set is important.
