Company;Model;Date;User;Rating;Usage;Review
MercedesBenz;GClass;22 Jan 2020;Carl lee;4.7; Occasional Commute ;Engine Type:4.0L V8 biturboEngine Displacement:3982 ccFuel Type:PetrolPower:469****000rpmNo Of Cylinders:8Transmission:AutomaticGear Box:9 SpeedDrive Type:AWDPaddle Shift:YesKerb Weight:2245Kg
MercedesBenz;GClass;5 Jun 2020;Rudra Pandey;5.0; Family Car ;My dream car
MercedesBenz;GClass;26 Jul 2019;Yasharth Arun;5.0; Family Car | Occasional Commute | Daily Commute | Tours;I love this car very much ... my favourite car
MercedesBenz;GClass;22 Mar 2019;Brave Rider;4.3; Family Car | Occasional Commute ;BEST SUV IN THE WORLD!!!!!! TRUE SUV !!!👍😎
